SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
540767,RNAM        ,B ,Q,283.00,287.40,283.00,285.95,285.95,284.30,2652,126434,36099548.00,,INE298J01013,13-Nov-17,,
540768,MAHLOG      ,B ,Q,427.00,430.00,423.05,426.65,426.65,429.15,4260,93146,39844321.00,,INE766P01016,13-Nov-17,,
540769,NIACL       ,B ,Q,748.90,749.00,717.75,725.05,725.05,0.00,16470,430055,314124670.00,,INE470Y01017,13-Nov-17,,
555555,SENSEXIWIN  ,B ,Q,347.73,347.73,347.73,347.73,347.73,345.99,1,325,113012.00,,INF346A01034,13-Nov-17,,
570001,TATAMTRTDVR ,A ,Q,241.25,245.20,237.50,238.60,238.60,241.25,1004,96391,23219112.00,,IN9155A01020,13-Nov-17,,
570002,FELDVR      ,B ,Q,47.15,47.15,44.10,46.90,46.90,44.55,13,2002,90664.00,,IN9623B01058,13-Nov-17,,
570003,GUJNREBNDVR ,T ,Q,1.60,1.60,1.48,1.48,1.57,1.55,11,4772,7418.00,,IN9110D01011,13-Nov-17,,
570004,JISLBNDVR   ,B ,Q,68.70,71.25,67.80,68.20,68.30,68.80,247,19822,1376096.00,,IN9175A01010,13-Nov-17,,
570005,SCAPDVR     ,B ,Q,2.89,2.89,2.89,2.89,2.89,3.04,20,11291,32630.00,,INE224E01036,13-Nov-17,,
580001,STAN CHART  ,B ,I,57.60,59.30,57.60,58.40,58.60,59.20,16,1158,67585.00,,INE028L21018,13-Nov-17,,
590003,KARUR VY(PS ,B ,Q,130.00,131.10,127.65,128.60,128.60,127.35,1737,266808,34512577.00,,INE036D01028,13-Nov-17,,
590005,TIDE WATE(PS,B ,Q,6790.00,7090.10,6790.00,6809.40,6809.40,6768.40,1280,2566,17754675.00,,INE484C01022,13-Nov-17,,
590006,AMRUTANJAN  ,B ,Q,627.00,632.00,605.00,608.10,605.00,622.40,61,499,306593.00,,INE098F01023,13-Nov-17,,
590013,XPRO INDI(PS,B ,Q,53.30,53.70,52.85,53.10,53.10,52.65,15,510,27048.00,,INE445C01015,13-Nov-17,,
590018,HISARMET(PS ,B ,Q,121.45,122.25,106.15,113.35,114.70,117.20,55,4086,473618.00,,INE598C01011,13-Nov-17,,
590021,BHARAT RA(PS,B ,Q,2871.90,2954.00,2787.50,2916.20,2920.00,2814.55,43,243,691124.00,,INE838B01013,13-Nov-17,,
590022,EASTER SI(PS,T ,Q,4.91,5.28,4.90,5.01,5.09,5.15,15,10053,51350.00,,INE962C01027,13-Nov-17,,
590024,FERT CHE(PS ,B ,Q,41.30,41.30,40.10,40.25,40.35,40.90,68,6732,271696.00,,INE188A01015,13-Nov-17,,
590025,GINNI FIL(PS,B ,Q,45.00,46.40,44.20,44.65,44.50,44.75,299,35719,1608165.00,,INE424C01010,13-Nov-17,,
590030,SOUTH PET(PS,B ,Q,42.20,42.65,40.75,42.00,42.30,42.10,473,165381,6888399.00,,INE147A01011,13-Nov-17,,
590031,DE NORA     ,B ,Q,255.00,258.15,252.00,252.30,252.00,256.80,118,5541,1405722.00,,INE244A01016,13-Nov-17,,
590041,KAVERI TELE ,B ,Q,12.75,12.75,12.35,12.69,12.69,12.30,38,3888,49160.00,,INE641C01019,13-Nov-17,,
590043,HARITA SEAT ,B ,Q,927.85,934.40,902.05,906.40,910.00,910.35,182,1297,1193348.00,,INE939D01015,13-Nov-17,,
590051,SAKSOFT LTD ,B ,Q,245.50,245.50,226.00,230.70,230.70,245.15,151,6050,1409042.00,,INE667G01015,13-Nov-17,,
590056,SALONA COTSP,B ,Q,137.00,160.70,132.60,149.25,148.50,136.60,83,3907,590769.00,,INE498E01010,13-Nov-17,,
590062,ANDHRA SUGAR,B ,Q,598.00,601.20,572.50,577.55,572.60,604.55,606,15696,9260252.00,,INE715B01013,13-Nov-17,,
590065,INDIA MOTOR ,B ,Q,940.00,940.00,920.00,925.00,925.00,903.55,13,305,281676.00,,INE547E01014,13-Nov-17,,
590066,KCP LTD     ,B ,Q,122.95,122.95,119.00,120.40,120.95,120.70,102,13602,1644738.00,,INE805C01028,13-Nov-17,,
590068,KHAITAN INDI,B ,Q,18.55,18.55,18.50,18.50,18.50,17.70,5,1847,34219.00,,INE731C01018,13-Nov-17,,
590070,RADAAN MEDIA,B ,Q,1.60,1.61,1.60,1.61,1.61,1.64,4,684,1100.00,,INE874F01027,13-Nov-17,,
590071,SUNDARAM FIN,B ,Q,1920.45,1920.45,1873.05,1892.00,1880.00,1909.60,175,832,1575713.00,,INE660A01013,13-Nov-17,,
590072,SUNDARAM BRK,T ,Q,625.00,625.00,618.25,618.25,618.25,650.75,32,987,610484.00,,INE073D01013,13-Nov-17,,
590073,WHEELS INDIA,B ,Q,1779.85,1788.00,1700.10,1740.85,1710.05,1751.45,46,187,327721.00,,INE715A01015,13-Nov-17,,
590075,LAMBODHARA T,B ,Q,72.00,78.00,71.40,73.60,73.60,70.70,386,28317,2139883.00,,INE112F01022,13-Nov-17,,
590078,MAITHAN ALL ,B ,Q,670.05,672.10,646.60,650.05,650.05,665.05,970,29231,19229996.00,,INE683C01011,13-Nov-17,,
590080,EASTERN GAS ,XD,Q,41.35,45.30,41.35,45.30,45.30,43.15,37,6077,271189.00,,INE846C01014,13-Nov-17,,
590084,KANCO ENTER ,XD,Q,0.36,0.36,0.36,0.36,0.36,0.37,1,65,23.00,,INE248D01011,13-Nov-17,,
590086,ORISSA MINE ,B ,Q,2090.60,2115.00,2019.95,2028.50,2028.50,2088.90,598,3159,6499034.00,,INE725E01024,13-Nov-17,,
590095,GOLDBEES    ,E ,Q,2651.50,2653.80,2639.36,2647.64,2647.64,2653.23,79,1270,3362506.00,,INF732E01102,13-Nov-17,,
590096,LIQUIDBEES  ,E ,Q,999.99,1002.05,999.99,1000.04,1000.04,1000.01,884,782452,782456071.00,,INF732E01037,13-Nov-17,,
590097,KOTAKGOLDETF,E ,Q,260.21,261.70,258.12,261.08,261.50,260.21,26,649,168735.00,,INF373I01049,13-Nov-17,,
590098,SBI GOLD ETS,E ,Q,2702.00,2710.00,2682.45,2694.39,2693.25,2695.42,34,297,800732.00,,INF200K01099,13-Nov-17,,
590099,QUANTUM GOLD,E ,Q,1336.99,1336.99,1316.95,1316.95,1316.95,1318.03,3,4,5327.00,,INF082J01010,13-Nov-17,,
590101,UTI GOLD ETF,E ,Q,2620.01,2639.80,2619.00,2630.69,2629.00,2643.00,21,411,1080839.00,,INF789F01059,13-Nov-17,,
590103,NIFTY BEES  ,B ,Q,1061.70,1062.70,1057.43,1057.66,1057.43,1064.47,52,1676,1773415.00,,INF732E01011,13-Nov-17,,
590104,JUNIOR BEES ,B ,Q,300.80,300.80,300.05,300.30,300.30,302.20,3,186,55891.00,,INF732E01045,13-Nov-17,,
590106,BANK BEES   ,B ,Q,2589.00,2589.00,2582.20,2582.20,2582.20,2577.45,2,2,5171.00,,INF732E01078,13-Nov-17,,
590107,KOTAK PSU BK,B ,Q,405.00,414.00,400.00,400.00,400.00,400.00,55,9519,3875758.00,,INF373I01023,13-Nov-17,,
590108,PSUBNK BEES ,B ,Q,435.00,452.00,430.10,444.30,444.30,422.50,16,168,74271.00,,INF732E01110,13-Nov-17,,
590115,M50 ETF     ,B ,Q,97.10,101.95,97.10,101.95,101.95,99.00,2,1100,109477.00,,INF247L01536,13-Nov-17,,
590122,ASHIKACR    ,XD,Q,28.25,28.25,28.25,28.25,28.25,27.70,413,31089,878264.00,,INE094B01013,13-Nov-17,,
590126,GRADIENTE   ,XT,Q,0.59,0.59,0.59,0.59,0.59,0.57,13,4000,2360.00,,INE361K01017,13-Nov-17,,
590128,SHREE TULSI ,XD,Q,10.58,10.58,10.58,10.58,10.58,11.13,2,40,423.00,,INE130D01037,13-Nov-17,,
590130,KANCO TEA   ,XD,Q,78.25,81.00,78.05,78.50,78.50,80.65,56,2827,222362.00,,INE398L01017,13-Nov-17,,
590133,GENERA AGRI ,XT,Q,9.41,9.41,9.05,9.05,9.05,9.23,51,41101,372225.00,,INE993L01015,13-Nov-17,,
590134,MADRASFERT  ,B ,Q,25.45,25.75,25.20,25.40,25.30,25.70,33,11301,287665.00,,INE414A01015,13-Nov-17,,
600180,HDFC BANK LT,A ,Q,1820.00,1835.00,1811.00,1819.90,1811.00,1827.55,1246,506073,920768490.00,,INE040A01026,13-Nov-17,,
633228,BHARATFIN6  ,T ,Q,987.00,1002.00,985.00,995.00,995.00,990.00,550,102313,101458794.00,,INE180K01011,13-Nov-17,,
639207,MANPASAND   ,B ,Q,437.25,437.25,437.25,437.25,437.25,429.50,2,44663,19528896.00,,INE122R01018,13-Nov-17,,
700087,MUKUND CRPS ,F ,P,7.16,8.74,7.16,7.40,7.40,7.31,21,314,2359.00,,INE304A04012,13-Nov-17,,
700102,TGVSLPS     ,F ,P,8.12,8.48,8.11,8.48,8.48,8.46,6,390,3165.00,,INE284B04014,13-Nov-17,,
700133,3DPLM       ,F ,P,68.00,68.04,68.00,68.04,68.04,68.02,5,1229,83580.00,,INE657W04017,13-Nov-17,,
700134,VEDLRPS     ,F ,P,10.37,10.39,10.36,10.37,10.38,10.37,51,150630,1563049.00,,INE205A04011,13-Nov-17,,
715014,815LTFH2020 ,F ,P,104.95,104.95,104.95,104.95,104.95,100.08,1,5000,524750.00,,INE498L04084,13-Nov-17,,
717502,JSW NCPS    ,F ,P,8.75,8.75,8.75,8.75,8.75,8.75,15,25169,220228.00,,INE019A04024,13-Nov-17,,
717503,ZEE NCPS    ,F ,P,9.91,9.92,9.91,9.92,9.92,9.91,9,2534,25114.00,,INE256A04022,13-Nov-17,,
800252,SGB2016I    ,G ,B,2764.45,2764.45,2764.45,2764.45,2764.45,2753.01,2,10,27644.00,,IN0020150101,13-Nov-17,,
800253,SGB2016II   ,G ,B,2760.00,2760.00,2760.00,2760.00,2760.00,2789.71,1,35,96600.00,,IN0020150119,13-Nov-17,,
800254,SGBAUG24    ,G ,B,2800.00,2800.00,2800.00,2800.00,2800.00,2805.50,1,10,28000.00,,IN0020160027,13-Nov-17,,
800259,SGB2016IIIA ,G ,B,2746.00,2793.00,2746.00,2780.00,2780.00,2776.00,10,51,141477.00,,IN0020160076,13-Nov-17,,
800269,SGBJULY25   ,G ,B,2751.01,2751.01,2751.01,2751.01,2751.01,2790.00,1,1,2751.00,,IN0020170034,13-Nov-17,,
800270,SGBOCT25    ,G ,B,2667.00,2667.00,2667.00,2667.00,2667.00,2700.00,2,5,13335.00,,IN0020170067,13-Nov-17,,
800273,SGBOCT25B   ,G ,B,2685.00,2685.00,2685.00,2685.00,2685.00,0.00,1,2,5370.00,,IN0020170075,13-Nov-17,,
934784,LTFINNCDIV  ,F ,D,1097.00,1097.00,1097.00,1097.00,1097.00,1048.00,2,40,43880.00,,INE523E07459,13-Nov-17,,
934847,1050TCFS19  ,F ,D,1090.00,1090.00,1090.00,1090.00,1090.00,1081.00,1,50,54500.00,,INE306N07BM6,13-Nov-17,,
934854,1275IIFL18  ,F ,D,1030.00,1030.00,1029.00,1029.26,1029.00,1029.56,10,410,421993.00,,INE866I08139,13-Nov-17,,
934868,RFL18H      ,F ,D,1806.00,1815.00,1805.00,1805.10,1805.10,1805.00,14,899,1625912.00,,INE958G07858,13-Nov-17,,
934883,11SREI18IV  ,F ,D,1040.00,1040.00,1040.00,1040.00,1040.00,1038.00,1,2,2080.00,,INE872A07RH0,13-Nov-17,,
934887,980STFC18   ,F ,D,548.00,548.00,548.00,548.00,548.00,538.00,20,470,257560.00,,INE721A07FV5,13-Nov-17,,
934888,940STFC18   ,F ,D,1004.00,1004.00,1004.00,1004.00,1004.00,1009.00,1,15,15060.00,,INE721A07FW3,13-Nov-17,,
934909,1175SIFL18  ,F ,D,1025.00,1025.00,1025.00,1025.00,1025.00,1025.00,2,240,246000.00,,INE872A07SA3,13-Nov-17,,
934913,12IIFLIII18 ,F ,D,1037.00,1037.00,1037.00,1037.00,1037.00,1039.00,2,120,124440.00,,INE866I07594,13-Nov-17,,
934916,1075STFC18  ,F ,D,1088.90,1088.90,1075.00,1075.03,1075.00,1075.05,11,184,198151.00,,INE721A07GS9,13-Nov-17,,
934935,1075SCUF19I ,F ,D,1109.00,1109.00,1109.00,1109.00,1109.00,1110.00,2,500,554500.00,,INE722A07471,13-Nov-17,,
934948,12MFL19I    ,F ,D,1014.00,1014.00,1014.00,1014.00,1014.00,845.00,1,100,101400.00,,INE522D07644,13-Nov-17,,
934953,1185ECL19C  ,F ,D,1064.00,1064.00,1046.00,1050.00,1050.00,1045.00,8,70,73520.00,,INE804I07SI2,13-Nov-17,,
934965,0MFL20XI    ,F ,D,1650.00,1650.00,1650.00,1650.00,1650.00,1627.00,1,20,33000.00,,INE414G08231,13-Nov-17,,
935046,1085SCUF19  ,F ,D,1065.50,1065.50,1065.50,1065.50,1065.50,1083.00,1,50,53275.00,,INE722A07547,13-Nov-17,,
935088,12ECL20I    ,F ,D,1085.00,1086.50,1085.00,1085.60,1085.50,1086.00,3,150,162810.00,,INE804I08601,13-Nov-17,,
935132,1015STFC21  ,F ,D,1130.00,1130.00,1125.00,1125.00,1125.00,1116.00,3,457,516370.00,,INE721A07HJ6,13-Nov-17,,
935134,957STFC19   ,F ,D,1035.00,1035.00,1035.00,1035.00,1035.00,900.00,1,20,20700.00,,INE721A07HK4,13-Nov-17,,
935136,971STFC21   ,F ,D,1075.00,1082.00,1075.00,1078.00,1078.00,1080.00,4,80,86150.00,,INE721A07HL2,13-Nov-17,,
935288,1072SREI19F ,F ,D,1015.00,1015.00,1015.00,1015.00,1015.00,1029.42,3,160,162400.00,,INE872A07TM6,13-Nov-17,,
935309,BLUENCDSR2  ,F ,D,10.31,10.31,10.31,10.31,10.31,10.29,1,400,4124.00,,INE233B08095,13-Nov-17,,
935310,BLUENCDSR3  ,F ,D,10.60,10.60,10.60,10.60,10.60,10.00,2,390,4134.00,,INE233B08103,13-Nov-17,,
935311,980IFCI19A  ,F ,D,1070.18,1070.18,1070.16,1070.16,1070.16,1075.00,3,110,117718.00,,INE039A07751,13-Nov-17,,
935315,940IFCI19C  ,F ,D,1009.25,1009.25,1000.00,1001.14,1000.00,1010.00,11,330,330375.00,,INE039A07777,13-Nov-17,,
935321,990IFCI24F  ,F ,D,1089.99,1089.99,1085.00,1086.25,1088.00,1084.10,14,1881,2044296.00,,INE039A07801,13-Nov-17,,
935327,1025MFL17   ,F ,D,1004.00,1004.00,1004.00,1004.00,1004.00,1004.00,1,100,100400.00,,INE414G07860,13-Nov-17,,
935333,1050MFL17   ,F ,D,1096.00,1096.00,1096.00,1096.00,1096.00,1095.08,1,150,164400.00,,INE414G07894,13-Nov-17,,
935347,935IFCI20   ,F ,D,1055.00,1055.00,1050.00,1050.00,1050.00,1040.05,4,150,158150.00,,INE039A07827,13-Nov-17,,
935383,849NTPC25   ,F ,D,13.65,13.66,13.64,13.66,13.66,13.65,45,13185,179967.00,,INE733E07JP6,13-Nov-17,,
935417,975MFL18B   ,F ,D,1000.01,1000.01,1000.01,1000.01,1000.01,1001.58,1,100,100001.00,,INE414G07969,13-Nov-17,,
935423,10MFL18E    ,F ,D,1059.00,1059.00,1057.00,1057.00,1057.00,1057.00,2,108,114356.00,,INE414G07993,13-Nov-17,,
935437,975SEFL18A  ,F ,D,1000.00,1000.00,1000.00,1000.00,1000.00,995.00,4,200,200000.00,,INE881J07DQ3,13-Nov-17,,
935461,1025SREI20  ,F ,D,1007.11,1007.11,1007.00,1007.00,1007.00,1014.02,2,100,100701.00,,INE872A07TT1,13-Nov-17,,
935463,1075SREI20  ,F ,D,1064.90,1064.90,1060.00,1062.00,1062.00,1061.50,11,302,321564.00,,INE872A07TU9,13-Nov-17,,
935465,ZCSREI20    ,F ,D,1246.00,1265.00,1246.00,1253.19,1265.00,1280.00,7,265,332095.00,,INE872A07TV7,13-Nov-17,,
